JobName=PiEstimator, ID=attempt_201308081540_0001_m_000000_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976595370, FinishTime=1375976599909, ExecTime=4539 
JobName=TeraSort, ID=attempt_201308081540_0002_m_000008_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976625022, FinishTime=1375976635778, ExecTime=10756 
 JobName=PiEstimator, ID=attempt_201308081540_0001_m_000005_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976628030, FinishTime=1375976635290, ExecTime=7260 
JobName=TeraSort, ID=attempt_201308081540_0002_m_000007_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976621695, FinishTime=1375976634656, ExecTime=12961 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000006_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976637044, FinishTime=1375976641846, ExecTime=4802 
JobName=TeraSort, ID=attempt_201308081540_0002_m_000009_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976630705, FinishTime=1375976642022, ExecTime=11317 
JobName=TeraSort, ID=attempt_201308081540_0002_m_000010_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976636714, FinishTime=1375976645715, ExecTime=9001 
JobName=TeraSort, ID=attempt_201308081540_0002_m_000011_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976640049, FinishTime=1375976648125, ExecTime=8076 
 JobName=PiEstimator, ID=attempt_201308081540_0001_m_000007_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976643059, FinishTime=1375976648932, ExecTime=5873 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000008_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976649073, FinishTime=1375976653971, ExecTime=4898 
JobName=TeraSort, ID=attempt_201308081540_0002_m_000012_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976642731, FinishTime=1375976654209, ExecTime=11478 
 JobName=TeraSort, ID=attempt_201308081540_0002_m_000013_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976645738, FinishTime=1375976654622, ExecTime=8884 
JobName=TeraSort, ID=attempt_201308081540_0002_m_000014_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976652084, FinishTime=1375976659861, ExecTime=7777 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000009_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976655088, FinishTime=1375976661101, ExecTime=6013 
JobName=TeraSort, ID=attempt_201308081540_0002_m_000015_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976654755, FinishTime=1375976662150, ExecTime=7395 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000010_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976664122, FinishTime=1375976669514, ExecTime=5392 
 JobName=TeraSort, ID=attempt_201308081540_0002_m_000014_1, Type=MAP, Status=KILLED, Machine=mastertest, StartTime=1375976663769, FinishTime=1375976668220, ExecTime=4451 
JobName=TeraSort, ID=attempt_201308081540_0002_m_000015_1, Type=MAP, Status=KILLED, Machine=slave1test, StartTime=1375976670129, FinishTime=1375976675192, ExecTime=5063 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000011_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976669784, FinishTime=1375976676495, ExecTime=6711 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000012_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976697293, FinishTime=1375976701796, ExecTime=4503 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000013_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976696849, FinishTime=1375976701273, ExecTime=4424 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000014_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976700295, FinishTime=1375976704870, ExecTime=4575 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000015_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976699849, FinishTime=1375976704184, ExecTime=4335 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000016_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976703302, FinishTime=1375976707818, ExecTime=4516 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000017_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976702855, FinishTime=1375976707268, ExecTime=4413 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000018_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976706309, FinishTime=1375976710813, ExecTime=4504 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000019_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976705861, FinishTime=1375976710224, ExecTime=4363 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000020_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976709316, FinishTime=1375976713922, ExecTime=4606 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000021_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976708867, FinishTime=1375976713288, ExecTime=4421 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000022_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976712323, FinishTime=1375976716861, ExecTime=4538 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000023_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976711873, FinishTime=1375976716262, ExecTime=4389 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000024_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976715330, FinishTime=1375976719810, ExecTime=4480 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000025_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976714884, FinishTime=1375976719363, ExecTime=4479 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000026_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976718342, FinishTime=1375976722976, ExecTime=4634 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000027_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976717886, FinishTime=1375976722242, ExecTime=4356 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000028_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976721349, FinishTime=1375976725873, ExecTime=4524 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000029_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976720892, FinishTime=1375976725280, ExecTime=4388 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000030_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976724356, FinishTime=1375976728917, ExecTime=4561 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000031_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976723898, FinishTime=1375976728640, ExecTime=4742 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000032_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976727362, FinishTime=1375976731830, ExecTime=4468 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000033_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976726903, FinishTime=1375976731232, ExecTime=4329 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000034_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976730368, FinishTime=1375976734961, ExecTime=4593 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000035_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976729909, FinishTime=1375976734303, ExecTime=4394 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000036_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976733375, FinishTime=1375976737854, ExecTime=4479 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000037_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976732915, FinishTime=1375976737318, ExecTime=4403 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000038_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976736382, FinishTime=1375976741023, ExecTime=4641 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000039_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976735921, FinishTime=1375976740309, ExecTime=4388 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000040_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976739387, FinishTime=1375976743932, ExecTime=4545 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000041_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976738927, FinishTime=1375976743247, ExecTime=4320 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000042_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976742394, FinishTime=1375976746928, ExecTime=4534 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000043_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976741933, FinishTime=1375976746319, ExecTime=4386 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000044_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976745401, FinishTime=1375976749873, ExecTime=4472 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000045_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976744939, FinishTime=1375976749312, ExecTime=4373 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000046_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976748406, FinishTime=1375976752966, ExecTime=4560 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000047_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976747945, FinishTime=1375976752310, ExecTime=4365 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000048_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976751413, FinishTime=1375976755934, ExecTime=4521 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000049_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976750951, FinishTime=1375976755269, ExecTime=4318 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000050_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976754420, FinishTime=1375976758949, ExecTime=4529 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000051_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976753956, FinishTime=1375976758440, ExecTime=4484 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000052_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976757427, FinishTime=1375976761886, ExecTime=4459 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000053_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976756961, FinishTime=1375976761302, ExecTime=4341 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000054_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976760434, FinishTime=1375976765058, ExecTime=4624 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000055_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976759967, FinishTime=1375976764400, ExecTime=4433 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000056_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976763441, FinishTime=1375976767984, ExecTime=4543 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000057_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976762973, FinishTime=1375976767314, ExecTime=4341 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000058_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976766446, FinishTime=1375976770949, ExecTime=4503 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000059_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976765979, FinishTime=1375976770413, ExecTime=4434 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000060_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976769453, FinishTime=1375976774015, ExecTime=4562 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000061_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976768985, FinishTime=1375976773308, ExecTime=4323 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000062_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976772458, FinishTime=1375976777009, ExecTime=4551 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000063_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976771991, FinishTime=1375976776372, ExecTime=4381 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000064_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976775465, FinishTime=1375976779990, ExecTime=4525 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000065_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976774997, FinishTime=1375976779390, ExecTime=4393 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000066_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976778471, FinishTime=1375976783091, ExecTime=4620 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000067_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976778003, FinishTime=1375976782375, ExecTime=4372 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000068_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976781478, FinishTime=1375976785990, ExecTime=4512 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000069_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976781008, FinishTime=1375976785359, ExecTime=4351 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000070_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976784484, FinishTime=1375976789003, ExecTime=4519 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000071_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976784012, FinishTime=1375976788435, ExecTime=4423 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000072_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976787491, FinishTime=1375976792024, ExecTime=4533 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000073_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976787017, FinishTime=1375976791383, ExecTime=4366 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000074_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976790498, FinishTime=1375976795010, ExecTime=4512 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000075_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976790022, FinishTime=1375976794455, ExecTime=4433 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000076_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976793503, FinishTime=1375976798085, ExecTime=4582 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000077_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976793028, FinishTime=1375976797371, ExecTime=4343 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000078_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976796509, FinishTime=1375976801038, ExecTime=4529 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000079_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976796034, FinishTime=1375976800436, ExecTime=4402 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000080_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976799515, FinishTime=1375976804036, ExecTime=4521 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000081_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976799040, FinishTime=1375976803396, ExecTime=4356 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000082_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976802522, FinishTime=1375976807049, ExecTime=4527 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000083_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976802046, FinishTime=1375976806468, ExecTime=4422 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000084_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976805528, FinishTime=1375976810137, ExecTime=4609 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000085_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976805052, FinishTime=1375976809429, ExecTime=4377 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000086_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976808533, FinishTime=1375976813110, ExecTime=4577 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000087_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976808058, FinishTime=1375976812459, ExecTime=4401 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000088_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976811540, FinishTime=1375976816050, ExecTime=4510 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000089_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976811064, FinishTime=1375976815396, ExecTime=4332 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000090_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976814547, FinishTime=1375976819193, ExecTime=4646 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000091_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976814070, FinishTime=1375976818436, ExecTime=4366 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000092_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976817552, FinishTime=1375976822070, ExecTime=4518 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000093_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976817076, FinishTime=1375976821415, ExecTime=4339 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000094_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976820559, FinishTime=1375976825134, ExecTime=4575 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000095_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976820082, FinishTime=1375976824376, ExecTime=4294 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000096_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976823566, FinishTime=1375976828018, ExecTime=4452 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000097_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976823088, FinishTime=1375976827492, ExecTime=4404 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000098_0, Type=MAP, Status=SUCCEEDED, Machine=slave1test, StartTime=1375976826574, FinishTime=1375976831253, ExecTime=4679 
JobName=PiEstimator, ID=attempt_201308081540_0001_m_000099_0, Type=MAP, Status=SUCCEEDED, Machine=mastertest, StartTime=1375976826092, FinishTime=1375976830436, ExecTime=4344 
