   2.4222200e+01	   7.2323934e-01	   5.4645683e-01	
   2.5044400e+01	   1.4117949e+00	   5.5340774e-01	
   2.5655600e+01	   7.5987623e-01	   5.5863207e-01	
   2.5655600e+01	   1.5360766e+00	   5.5863207e-01	
   2.5155600e+01	   7.8452698e-01	   5.5435459e-01	
   2.2744400e+01	   1.4079709e+00	   5.3418222e-01	
   3.3688900e+01	   1.6549512e+00	   6.3206199e-01	
   3.5888900e+01	   1.4779140e+00	   6.5380439e-01	
   3.6455600e+01	   1.5349253e+00	   6.5952516e-01	
   3.3944400e+01	   1.4686417e+00	   6.3454950e-01	
   3.2322200e+01	   1.0112152e+00	   6.1892067e-01	
   3.2322200e+01	   1.4167086e+00	   6.1892067e-01	
   4.2122200e+01	   9.2250126e-01	   7.1955510e-01	
   4.4200000e+01	   9.2097986e-01	   7.4291026e-01	
   4.6366700e+01	   8.8526815e-01	   7.6807245e-01	
   4.6366700e+01	   1.6179443e+00	   7.6807245e-01	
   4.2677800e+01	   1.6034293e+00	   7.2572734e-01	
   4.1000000e+01	   1.5338768e+00	   7.0724806e-01	
   9.8866700e+01	   9.2067147e-01	   1.7215318e+00	
   9.7700000e+01	   1.0258535e+00	   1.6909301e+00	
   9.7700000e+01	   1.8168772e+00	   1.6909301e+00	
   1.0410000e+02	   1.7926377e+00	   1.8657560e+00	
   8.4644400e+01	   1.0753194e+00	   1.3834415e+00	
   8.4644400e+01	   1.7079740e+00	   1.3834415e+00	
   9.8722200e+01	   8.5673167e-01	   1.7177119e+00	
   6.6333300e+01	   1.8619024e+00	   1.0440178e+00	
   1.1381100e+02	   9.9114917e-01	   2.1661559e+00	
   1.2235600e+02	   9.8831197e-01	   2.4702440e+00	
   1.0024400e+02	   9.5866528e-01	   1.7583710e+00	
   1.0024400e+02	   2.0112666e+00	   1.7583710e+00	
   1.1598900e+02	   1.9209696e+00	   2.2399122e+00	
   8.2688900e+01	   2.0562095e+00	   1.3424713e+00	
   8.1966700e+01	   1.1278899e+00	   1.3276491e+00	
   7.8655600e+01	   2.0691413e+00	   1.2617606e+00	
   8.4233300e+01	   1.0651631e+00	   1.3747259e+00	
   8.1188900e+01	   2.0679283e+00	   1.3118687e+00	
   9.2400000e+01	   1.2559134e+00	   1.5586211e+00	
   9.0777800e+01	   2.3201102e+00	   1.5202326e+00	
   8.7255600e+01	   1.1928988e+00	   1.4401055e+00	
   9.2522200e+01	   1.1867926e+00	   1.5615519e+00	
   8.9633300e+01	   1.1307682e+00	   1.4937188e+00	
   1.3610000e+02	   1.3277069e+00	   3.0514116e+00	
   1.0486700e+02	   2.7252953e+00	   1.8878856e+00	
   1.4422200e+02	   1.3426742e+00	   3.4572182e+00	
   1.4332200e+02	   1.2607037e+00	   3.4097144e+00	
   1.4532200e+02	   2.4691454e+00	   3.5161782e+00	
   1.4277800e+02	   2.4634916e+00	   3.3813181e+00	
   1.4898900e+02	   1.7263541e+00	   3.7200893e+00	
   1.1473300e+02	   2.7505423e+00	   2.1970776e+00	
   1.5740000e+02	   1.5394484e+00	   4.2335907e+00	
   1.5598900e+02	   1.4106847e+00	   4.1427470e+00	
   1.5952200e+02	   1.4609114e+00	   4.3739746e+00	
   1.5570000e+02	   1.4694641e+00	   4.1243824e+00	
   1.3178900e+02	   1.7625181e+00	   2.8557401e+00	
   1.2920000e+02	   3.4102324e+00	   2.7443113e+00	
   1.2461100e+02	   3.3929214e+00	   2.5573797e+00	
   1.3314400e+02	   3.3337925e+00	   2.9158504e+00	
   1.2843300e+02	   2.0150084e+00	   2.7121428e+00	
   1.2964400e+02	   3.6715221e+00	   2.7631071e+00	
   1.5152200e+02	   2.8880025e+00	   3.8678068e+00	
   1.5331100e+02	   5.2123685e+00	   3.9756571e+00	
   1.4842200e+02	   4.6795917e+00	   3.6878040e+00	
   1.4115600e+02	   4.4961605e+00	   3.2980470e+00	
   1.5078900e+02	   4.4297947e+00	   3.8244673e+00	
   1.4750000e+02	   2.5005808e+00	   3.6359019e+00	
   1.5482200e+02	   6.5562557e+00	   4.0690874e+00	
   1.5593300e+02	   5.8961132e+00	   4.1391821e+00	
   1.5967800e+02	   5.3905982e+00	   4.3844769e+00	
   1.5601100e+02	   5.7551990e+00	   4.1441484e+00	
   1.5287800e+02	   3.4217457e+00	   3.9492809e+00	
   1.6487800e+02	   4.1788053e+00	   4.7493617e+00	
   1.6568900e+02	   8.5118474e+00	   4.8089453e+00	
   1.6901100e+02	   4.1767493e+00	   5.0609140e+00	
   1.6901100e+02	   8.8156334e+00	   5.0609140e+00	
   1.6600000e+02	   4.1629129e+00	   4.8319920e+00	
   1.6307800e+02	   8.4299797e+00	   4.6197414e+00	
