   2.5377800e+01	   1.1983679e+00	   4.7105697e-01	
   2.5877800e+01	   8.4330925e-01	   4.7453558e-01	
   2.5422200e+01	   8.3599957e-01	   4.7136484e-01	
   2.4755600e+01	   1.3867419e+00	   4.6676377e-01	
   2.4888900e+01	   1.3692466e+00	   4.6768024e-01	
   3.5744400e+01	   1.3947107e+00	   5.4868524e-01	
   3.6866700e+01	   8.4474722e-01	   5.5782190e-01	
   3.5777800e+01	   8.3905525e-01	   5.4895498e-01	
   3.3344400e+01	   8.4372866e-01	   5.2964588e-01	
   3.4077800e+01	   9.7745983e-01	   5.3539281e-01	
   3.4077800e+01	   1.4196954e+00	   5.3539281e-01	
   4.5211100e+01	   1.3911157e+00	   6.3069898e-01	
   4.5788900e+01	   1.3936921e+00	   6.3608430e-01	
   4.4600000e+01	   8.5529233e-01	   6.2505289e-01	
   4.2588900e+01	   8.6859355e-01	   6.0682635e-01	
   4.4066700e+01	   1.3891985e+00	   6.2016694e-01	
   9.7977800e+01	   1.5845227e+00	   1.3710028e+00	
   9.5033300e+01	   1.4103486e+00	   1.3128676e+00	
   1.0290000e+02	   8.6266192e-01	   1.4739904e+00	
   9.4611100e+01	   1.4029790e+00	   1.3047364e+00	
   9.9400000e+01	   8.6835388e-01	   1.3999973e+00	
   1.1452200e+02	   1.0673329e+00	   1.7489097e+00	
   1.1077800e+02	   1.1621790e+00	   1.6551623e+00	
   1.1077800e+02	   1.7165163e+00	   1.6551623e+00	
   1.1923300e+02	   1.1828498e+00	   1.8744505e+00	
   1.1923300e+02	   1.6561216e+00	   1.8744505e+00	
   1.1126700e+02	   1.6111850e+00	   1.6671153e+00	
   1.1625600e+02	   1.6092677e+00	   1.7941091e+00	
   8.2866700e+01	   1.0856670e+00	   1.0976599e+00	
   8.4844400e+01	   1.6913518e+00	   1.1300735e+00	
   8.4388900e+01	   1.6379073e+00	   1.1225243e+00	
   8.4811100e+01	   1.2652934e+00	   1.1295199e+00	
   7.9855600e+01	   1.3572635e+00	   1.0500858e+00	
   7.9855600e+01	   1.8652862e+00	   1.0500858e+00	
   9.0688900e+01	   1.8150172e+00	   1.2315645e+00	
   9.3933300e+01	   1.8283783e+00	   1.2917877e+00	
   9.4377800e+01	   1.8406011e+00	   1.3002648e+00	
   9.4777800e+01	   1.0869852e+00	   1.3079408e+00	
   8.8555600e+01	   1.3220932e+00	   1.1935040e+00	
   1.2948900e+02	   1.1182011e+00	   2.1798018e+00	
   1.4012200e+02	   1.3224527e+00	   2.5489970e+00	
   1.3972200e+02	   1.3328181e+00	   2.5340376e+00	
   1.4477800e+02	   1.8314340e+00	   2.7297598e+00	
   1.3576700e+02	   1.6222694e+00	   2.3907702e+00	
   1.3576700e+02	   2.1578531e+00	   2.3907702e+00	
   1.3955600e+02	   1.5368300e+00	   2.5278552e+00	
   1.5362200e+02	   1.3579226e+00	   3.1091652e+00	
   1.5291100e+02	   1.5552240e+00	   3.0768052e+00	
   1.5663300e+02	   2.0399396e+00	   3.2500212e+00	
   1.4713300e+02	   1.3280248e+00	   2.8260155e+00	
   1.3057800e+02	   1.5963859e+00	   2.2150140e+00	
   1.3417800e+02	   2.1212448e+00	   2.3355168e+00	
   1.3417800e+02	   2.9147044e+00	   2.3355168e+00	
   1.3538900e+02	   1.6017184e+00	   2.3775088e+00	
   1.3617800e+02	   2.4615643e+00	   2.4052732e+00	
   1.2626700e+02	   1.7837414e+00	   2.0788644e+00	
   1.4746700e+02	   2.0848762e+00	   2.8399391e+00	
   1.5251100e+02	   3.1248277e+00	   3.0587482e+00	
   1.5474400e+02	   2.6254928e+00	   3.1609248e+00	
   1.5474400e+02	   3.7457310e+00	   3.1609248e+00	
   1.5678900e+02	   2.7529928e+00	   3.2574904e+00	
   1.5678900e+02	   3.8871913e+00	   3.2574904e+00	
   1.4493300e+02	   3.2838432e+00	   2.7359931e+00	
   1.5822200e+02	   3.2609555e+00	   3.3269098e+00	
   1.5822200e+02	   4.6024014e+00	   3.3269098e+00	
   1.5734400e+02	   3.7750896e+00	   3.2842029e+00	
   1.5644400e+02	   3.9429725e+00	   3.2409949e+00	
   1.5433300e+02	   2.6759416e+00	   3.1418655e+00	
   1.6104400e+02	   2.4441888e+00	   3.4679720e+00	
   1.6725600e+02	   5.2003571e+00	   3.7999214e+00	
   1.6693300e+02	   2.9005644e+00	   3.7819033e+00	
   1.6796700e+02	   4.2022265e+00	   3.8398866e+00	
   1.6596700e+02	   6.6229883e+00	   3.7285245e+00	
   1.6351100e+02	   4.6226528e+00	   3.5961801e+00	
   1.6351100e+02	   6.3181987e+00	   3.5961801e+00	
   1.7203300e+02	   4.5625577e+00	   4.0766459e+00	
